"ID_plata"	"Date_Time"	"payment_type"	"amount"	"currency"	"language"	"receiverID"	"result"	"result_code"	"ID_F"	"CONFIRMATION_code"	"hash"
"zMqzcMujKNHykm0=            "	"6.6.2015 12:39:50"	"V"	"50000"	"498"	"ru"	"707 "	"FAILED"	"100"	"72241166    "	""	"35602a15203dde163c74050d28b165c"
"9OqKrX5jsTH5kHs=            "	"6.6.2015 12:41:12"	"V"	"50000"	"498"	"ru"	"707 "	"OK"	"0"	"72241263    "	"04616P"	"5840a4e6b5c385df746318269bfdf0e8"
"8EuL0pchTqnAQ60=            "	"6.6.2015 12:42:21"	"V"	"50000"	"498"	"ru"	"707 "	"DECLINED"	"-1"	"0               "	""	"5840a4e6b5c385df746318269bfdf0e8"
"Bkd2TP47qwamS28=            "	"6.6.2015 12:43:08"	"V"	"50000"	"498"	"ru"	"707 "	"DECLINED"	"-1"	"0               "	""	"5840a4e6b5c385df746318269bfdf0e8"
"l2okojk7G1UTKCs=            "	"6.6.2015 12:43:35"	"V"	"20000"	"498"	"ro"	"919 "	"OK"	"0"	"72241453    "	"228357"	"87e497c586a001e067e4513d44c482e1"
"ux+9GwcRR+C6kls=            "	"6.6.2015 12:44:21"	"V"	"20000"	"498"	"ro"	"919 "	"OK"	"0"	"72241490    "	"646054"	"8594dae82953e4ce32862ef8ed813111"
"4uFGwgaN5lzfrTo=            "	"6.6.2015 12:46:15"	"V"	"100000"	"498"	"ro"	"919 "	"DECLINED"	"-1"	"0               "	""	"2a6799591d2186a9a7b3cdb2ac5a3087"
"VZ5emM1Mu87+u/Q=            "	"6.6.2015 12:48:30"	"V"	"20000"	"498"	"ro"	"919 "	"OK"	"0"	"72241803    "	"327841"	"fbe46d2791e7d5fa33e4a22b563d9ab6"
"H1D47YX5S/VfMqs=            "	"6.6.2015 12:48:50"	"V"	"3500"	"498"	"ru"	"919 "	"OK"	"0"	"72241850    "	"327902"	"dc2e8fa35bb9d9c6b7198afaf85a16c0"
"0ew2Kb7NwXs4Sd4=            "	"6.6.2015 12:49:15"	"V"	"7000"	"498"	"ro"	"707 "	"OK"	"0"	"72241874    "	"228563"	"d9268e7e443353d3dcc1597073392355"
"utKUlhuQKlgNhKk=            "	"6.6.2015 12:49:31"	"V"	"26000"	"498"	"ro"	"919 "	"OK"	"0"	"72241906    "	"327939"	"eb72a1dceda704bb4afef3a5749b31b"
"alOetfoMWLsnF9Y=            "	"6.6.2015 12:49:35"	"V"	"3000"	"498"	"ro"	"919 "	"OK"	"0"	"72241991    "	"328038"	"6d5c171a23c2fe9442d8d42d1de91d89"
"prLiBkwOIZhpyWI=            "	"6.6.2015 12:49:54"	"V"	"10000"	"498"	"ro"	"919 "	"OK"	"0"	"72241992    "	"156436"	"31a58caf2da69ba1834e58deabd0542f"
"yRU0xfq0FALnhfo=            "	"6.6.2015 12:50:09"	"V"	"20000"	"498"	"ro"	"919 "	"OK"	"0"	"72241953    "	"327998"	"fbe46d2791e7d5fa33e4a22b563d9ab6"
"ZfXrrmAg4B9RkP8=            "	"6.6.2015 12:50:15"	"V"	"5000"	"498"	"ro"	"707 "	"OK"	"0"	"72242014    "	"889791"	"cbd394b004d0b2ad683882fa497a8ad0"
"G5mkec4o/e+sXJ4=            "	"6.6.2015 12:50:20"	"V"	"5000"	"498"	"ru"	"919 "	"OK"	"0"	"72242011    "	"328077"	"19e4672e8fdbecff391ec808eb23286a"
"wpw7RBo/uXZpITc=            "	"6.6.2015 12:51:13"	"V"	"22000"	"498"	"ro"	"897 "	"FAILED"	"122"	"72242175    "	""	"aa56b5cd822a7feb5b0f960ba3a46d62"
"y7yRZhRW5yuSUQU=            "	"6.6.2015 12:51:29"	"V"	"5000"	"498"	"ro"	"919 "	"OK"	"0"	"72242057    "	"206412"	"3f653f68f4d0e428cb268df295581172"
"eKvEhtJK/5at2hQ=            "	"6.6.2015 12:52:47"	"V"	"5000"	"498"	"ro"	"919 "	"OK"	"0"	"72242125    "	"228724"	"91c093fa7501068107c4fb00aeca9a6a"
"OFU1BiC7riqozsg=            "	"6.6.2015 12:52:59"	"V"	"30000"	"498"	"ro"	"707 "	"OK"	"0"	"72242186    "	"025724"	"ade4b46b24f2571ab3ab70f5f15eed71"
"fWpYqfSBOWmsnLE=            "	"6.6.2015 12:54:06"	"V"	"3000"	"498"	"ro"	"919 "	"OK"	"0"	"72242198    "	"228775"	"91c093fa7501068107c4fb00aeca9a6a"
"CsahXT1YYblcxmA=            "	"6.6.2015 12:54:40"	"V"	"5000"	"498"	"ru"	"787 "	"OK"	"0"	"72242435    "	"570226"	"bb7304f42f6c02b36c3eaa58df20e37f"
"/qnbqil30oH9UcE=            "	"6.6.2015 12:54:59"	"V"	"12000"	"498"	"ro"	"919 "	"OK"	"0"	"72242342    "	"992276"	"33a7002331793dcd96ae4f9c6638fe8d"
"709XjDjbmtykrz4=            "	"6.6.2015 12:56:18"	"V"	"16000"	"498"	"ru"	"707 "	"TIMEOUT"	"-1"	"0               "	""	"3f5cf956e6f457f9cc6efed72d9edabe"
"yBok/CUrv0ns4vA=            "	"6.6.2015 12:57:22"	"V"	"10000"	"498"	"ro"	"707 "	"OK"	"0"	"72242491    "	"328666"	"8e5b9248b32d121e5a12c8b013f73661"
"N2S8dybSkDXdj4s=            "	"6.6.2015 12:58:14"	"V"	"20000"	"498"	"ro"	"919 "	"OK"	"0"	"72242533    "	"228940"	"4364be5cdcd565c8d8a8d687b2c7758b"
"dO7HvshpdN8FYbw=            "	"6.6.2015 12:58:53"	"V"	"5000"	"498"	"ro"	"707 "	"OK"	"0"	"72242563    "	"422988"	"76d722a0dd9173601210274798ee3485"
"Banl/ApuTlQXD7E=            "	"6.6.2015 13:02:06"	"V"	"9000"	"498"	"ro"	"919 "	"OK"	"0"	"73242889    "	"643741"	"f1636c6eec61b436bca1c5eea19ad598"
"gVaoaAOBessm8v4=            "	"6.6.2015 13:03:47"	"V"	"3000"	"498"	"ro"	"919 "	"OK"	"0"	"73242921    "	"329091"	"ed4edca3b3a9ae376c2afaebdb483d68"
"MUsSrMB1NYsd4mY=            "	"6.6.2015 13:04:59"	"V"	"20000"	"498"	"ro"	"919 "	"OK"	"0"	"73242993    "	"329165"	"487a60749066e47929803238c19e002"
"XkSRqt1rWBZeSD8=            "	"6.6.2015 13:05:42"	"V"	"22500"	"498"	"ru"	"919 "	"OK"	"0"	"73243019    "	"229253"	"860b939fda0d667ff621a5855256bbae"
"LPJfy/E/EmDfxdI=            "	"6.6.2015 13:05:54"	"V"	"3000"	"498"	"ro"	"707 "	"OK"	"0"	"73243089    "	"329311"	"ace39a680b1fbae1dfa1ab981996c0c0"
"48P8JHmvT3AFD7M=            "	"6.6.2015 13:05:55"	"V"	"22000"	"498"	"ro"	"897 "	"FAILED"	"122"	"73243101    "	""	"aa56b5cd822a7feb5b0f960ba3a46d62"
"fyogix/Mjnf/Vro=            "	"6.6.2015 13:07:06"	"V"	"30000"	"498"	"ro"	"919 "	"OK"	"0"	"73243167    "	"885293"	"f8455f9aaa8ab2aad565714cdc0cef77"
"xbCC3VVSVTZHaS4=            "	"6.6.2015 13:07:12"	"V"	"40000"	"498"	"ru"	"707 "	"OK"	"0"	"73243147    "	"229315"	"e9807861043d2d9b396352f2f22ee2e8"
"xELG3Ucf3oxj62g=            "	"6.6.2015 13:07:26"	"V"	"7000"	"498"	"ro"	"919 "	"OK"	"0"	"73243179    "	"229328"	"1f1e057e8c1c3ddd42feb44a3946f105"
"JfY2jMuOkpW11yA=            "	"6.6.2015 13:10:04"	"V"	"20000"	"498"	"ru"	"919 "	"OK"	"0"	"73243365    "	"329648"	"1fdd1cbf85ec883b672e5285cae8a8b4"
"t7G6/GRIqoPB0pQ=            "	"6.6.2015 13:10:42"	"V"	"75000"	"498"	"ro"	"707 "	"OK"	"0"	"73243456    "	"228840"	"40e74650dbdaa1cc3cdcc5dc7f06ac14"
"3lcNtYppr8+SiIE=            "	"6.6.2015 13:10:44"	"V"	"2000"	"498"	"ro"	"707 "	"OK"	"0"	"73243389    "	"792236"	"b03fc0648035975a5a04e2d608d0bbea"
"OKjJ4DijLWPJrho=            "	"6.6.2015 13:10:57"	"V"	"3000"	"498"	"ro"	"919 "	"OK"	"0"	"73243450    "	"785092"	"76d722a0dd9173601210274798ee3485"
"oswm+TsY0GRdyW4=            "	"6.6.2015 13:11:32"	"V"	"17200"	"498"	"ro"	"919 "	"OK"	"0"	"73243467    "	"229453"	"1cad8a3cc2f97a1a8ca5ff061535b574"
"gOe27LCh5Zm+m9w=            "	"6.6.2015 13:11:40"	"V"	"14000"	"498"	"ro"	"919 "	"OK"	"0"	"73243445    "	"986523"	"fdd611aaae8d16b5d33cd7d6fd1cca62"
"1jWYQZaGGDZUDf4=            "	"6.6.2015 13:12:09"	"V"	"8900"	"498"	"ro"	"707 "	"FAILED"	"100"	"73243475    "	""	"651391e260449a83690609a9ad7c1775"
"o9FIWn104mkQJ+I=            "	"6.6.2015 13:13:10"	"V"	"7000"	"498"	"ro"	"707 "	"FAILED"	"116"	"73243540    "	"201836"	"1edaa424ea94979a6ec36ab2d22c615"
"8eASdYowTeAW8a0=            "	"6.6.2015 13:13:18"	"V"	"5000"	"498"	"ro"	"707 "	"OK"	"0"	"73243585    "	"329926"	"7a696b3bd41a6d7b1cf556ee72e7386a"
"RrxHQSWuATf2aj4=            "	"6.6.2015 13:13:53"	"V"	"20000"	"498"	"ro"	"919 "	"OK"	"0"	"73243594    "	"229540"	"5a7ea1ec28124da112068a21a56e8d"
"1SHh+jhdXbqzQmg=            "	"6.6.2015 13:14:50"	"V"	"5000"	"498"	"ru"	"707 "	"OK"	"0"	"73243648    "	"229579"	"53a87f8b0b6d5b2c95971d079319cab5"
"yHUsJruWGJZps+k=            "	"6.6.2015 13:15:06"	"V"	"5000"	"498"	"ro"	"707 "	"OK"	"0"	"73243669    "	"330031"	"4b9254867913f19c92857dbee80d5db4"
"T1iIoor0/n9rBUM=            "	"6.6.2015 13:22:46"	"V"	"25000"	"498"	"ro"	"707 "	"OK"	"0"	"73244163    "	"330596"	"de01e0ee3419749c69f3a7d237876b3f"
"6l1SOzU6ml+q3Ag=            "	"6.6.2015 13:23:07"	"V"	"20000"	"498"	"ro"	"919 "	"OK"	"0"	"73244229    "	"074785"	"da661d53d5f60bc177c2a33ae84b17dd"
"xNfSAJcehfDRSA8=            "	"6.6.2015 14:21:51"	"V"	"10000"	"498"	"ro"	"919 "	"FAILED"	"101"	"74247686    "	""	"75ece518923e45ae358338532da69ed6"
"SaqtRbwWmsO7PiU=            "	"6.6.2015 14:22:56"	"V"	"10000"	"498"	"ro"	"919 "	"OK"	"0"	"74247712    "	"334740"	"9961a0aa9b3f02610981f91f7ebaadf5"
"hJIITdClixEEhto=            "	"6.6.2015 14:22:57"	"V"	"5000"	"498"	"ro"	"707 "	"OK"	"0"	"74247741    "	"334778"	"f8f5158131cdc78802086819279493e0"
"+byN4DNtZaRgkxk=            "	"6.6.2015 14:25:03"	"V"	"10000"	"498"	"ro"	"919 "	"OK"	"0"	"74247848    "	"334897"	"75ece518923e45ae358338532da69ed6"
"JUuBWim6ohbG7Nc=            "	"6.6.2015 14:28:06"	"V"	"20000"	"498"	"ro"	"919 "	"OK"	"0"	"74248074    "	"232247"	"f519a3c0810900d74aff2e4081dd366b"
"QzynpmMBSowELWk=            "	"6.6.2015 14:29:10"	"V"	"50000"	"498"	"ru"	"707 "	"FAILED"	"100"	"74248107    "	""	"dbd92b6d57f70b665eab5f998657d880"
"H44ciqcaw9BFfvA=            "	"6.6.2015 14:30:01"	"V"	"5000"	"498"	"fr"	"787 "	"OK"	"0"	"74248193    "	"20731Z"	"d6d8dfd3418009e140a5dafb55abfe5"
"VB8IzuD9N5qVn2I=            "	"6.6.2015 14:30:28"	"V"	"50000"	"498"	"ru"	"707 "	"FAILED"	"100"	"74248171    "	""	"52cf6269c49d52a9156d8ff63ed6107a"
"DVNwo9A4xQBdIoI=            "	"6.6.2015 14:31:14"	"V"	"10000"	"498"	"ro"	"919 "	"OK"	"0"	"74248234    "	"482572"	"8ccb1791436cf54ab932ae564abcdebf"
"28ClZu1daJ0Xa9Y=            "	"6.6.2015 14:31:52"	"V"	"50000"	"498"	"ru"	"707 "	"DECLINED"	"-1"	"0               "	""	"5840a4e6b5c385df746318269bfdf0e8"
"2/rLPnTGUQ1031c=            "	"6.6.2015 14:32:29"	"V"	"20000"	"498"	"ro"	"787 "	"OK"	"0"	"74248417    "	"335466"	"6998a0ade66c24377c557a4f5fb8680"
"eqYRh+RAC7/vJ68=            "	"6.6.2015 14:33:32"	"V"	"18000"	"498"	"ro"	"707 "	"OK"	"0"	"74248365    "	"335429"	"74b6f3dd246028e7a6415f48c65faedb"
"ulrrtprtI9pIwns=            "	"6.6.2015 14:34:30"	"V"	"3000"	"498"	"ru"	"707 "	"OK"	"0"	"74248397    "	"335449"	"c5bae67c0b6038164326d98495366918"
"dthBgjs9MGgXFAs=            "	"6.6.2015 14:35:34"	"V"	"20000"	"498"	"ro"	"787 "	"OK"	"0"	"74248554    "	"174702"	"6cfc43f833d98b6c454cba5b2f79865a"
"TkZJKHhnlkEoDpo=            "	"6.6.2015 14:35:57"	"V"	"5000"	"498"	"ro"	"919 "	"OK"	"0"	"74248510    "	"196620"	"fd22630e308139f384ea202d78dad5ce"
"AaRGxWnqriayh4A=            "	"6.6.2015 14:36:20"	"V"	"5000"	"498"	"ro"	"919 "	"OK"	"0"	"74248653    "	"335652"	"5b3097cbe83d097c55b38a9f715a525"
"JIqNZwSjZIiWLx4=            "	"6.6.2015 14:36:28"	"V"	"3000"	"498"	"ro"	"919 "	"OK"	"0"	"74248557    "	"560536"	"c4dcccd32a6acf86841977ac126d5450"
"v0I28kIwQVwP7xg=            "	"6.6.2015 14:38:44"	"V"	"5000"	"498"	"ro"	"707 "	"TIMEOUT"	"-1"	"0               "	""	"f23108450ae0adb3dbb9e52ec9cbd6a5"
"xJMInuDde882Dt0=            "	"6.6.2015 14:39:28"	"V"	"6000"	"498"	"ro"	"919 "	"FAILED"	"101"	"74248732    "	""	"8267e74ef1315e534b558fe2adad66a1"
"Le9KdmtFtDAAKGk=            "	"6.6.2015 14:39:32"	"V"	"3000"	"498"	"ro"	"919 "	"OK"	"0"	"74248733    "	"232550"	"918675543b0bbbfc8cd94df49124959e"
"ibL9njA5q36bgYg=            "	"6.6.2015 14:40:01"	"V"	"20000"	"498"	"ru"	"892 "	"OK"	"0"	"74248797    "	"714466"	"d8b85346b51f5d2a0d42ca886d2f2a00"
"EJ+cRN58/izlfhU=            "	"6.6.2015 14:41:24"	"V"	"6000"	"498"	"ro"	"919 "	"OK"	"0"	"74248877    "	"335910"	"8267e74ef1315e534b558fe2adad66a1"
"6+7HLTaAmDB/lTI=            "	"6.6.2015 14:42:33"	"V"	"8000"	"498"	"ro"	"919 "	"FAILED"	"116"	"74248901    "	""	"b73eb1cf7bad3bda43f56e049659abf6"
"RNPmRdevpmSEdvw=            "	"6.6.2015 14:43:29"	"V"	"6000"	"498"	"ru"	"919 "	"OK"	"0"	"74248961    "	"336046"	"5f97d3967b0eb13b73ab025af076faf4"
"cT0ZsQGj9Frm3Uk=            "	"6.6.2015 14:43:35"	"V"	"7000"	"498"	"ro"	"919 "	"OK"	"0"	"74248946    "	"336028"	"b73eb1cf7bad3bda43f56e049659abf6"
"+o/Rn7cQRQApVBI=            "	"6.6.2015 14:43:43"	"V"	"31500"	"498"	"  "	"673 "	"DECLINED"	"-1"	"0               "	""	"399ed25721af1ace334382479b550b83"
